ID,political_response,legal_response,weighted_cyber_intensity,response,start_date,year,month,receiver_country,initiator_country,incident_type,receiver_region
418,0,0,3,0,2013-01-01,2013.0,1.0,Jordan,"Iran, Islamic Republic of",Data theft,"['ASIA', 'MENA', 'MEA', 'NATO', 'NORTHAM', 'GULFC', 'EUROPE', 'EU(MS)', 'WESTEU']"
418,0,0,3,0,2013-01-01,2013.0,1.0,Jordan,"Iran, Islamic Republic of",Hijacking with Misuse,"['ASIA', 'MENA', 'MEA', 'NATO', 'NORTHAM', 'GULFC', 'EUROPE', 'EU(MS)', 'WESTEU']"
419,0,0,1,0,2013-01-01,2013.0,1.0,Southeast Asia (region),China,Hijacking without Misuse,"['NO_REGION', 'NATO', 'NORTHAM']"
419,0,0,1,0,2013-01-01,2013.0,1.0,United States,China,Hijacking without Misuse,"['NO_REGION', 'NATO', 'NORTHAM']"
420,0,0,4,0,2013-01-01,2013.0,1.0,United States,China,Data theft,"['NATO', 'NORTHAM']"
420,0,0,4,0,2013-01-01,2013.0,1.0,United States,China,Hijacking with Misuse,"['NATO', 'NORTHAM']"
421,0,0,3,0,2013-01-01,2013.0,1.0,United States,"Iran, Islamic Republic of",Data theft,"['NATO', 'NORTHAM', 'ASIA', 'MENA', 'MEA']"
421,0,0,3,0,2013-01-01,2013.0,1.0,United States,"Iran, Islamic Republic of",Hijacking with Misuse,"['NATO', 'NORTHAM', 'ASIA', 'MENA', 'MEA']"
421,0,0,3,0,2013-01-01,2013.0,1.0,"Iran, Islamic Republic of","Iran, Islamic Republic of",Data theft,"['NATO', 'NORTHAM', 'ASIA', 'MENA', 'MEA']"
421,0,0,3,0,2013-01-01,2013.0,1.0,"Iran, Islamic Republic of","Iran, Islamic Republic of",Hijacking with Misuse,"['NATO', 'NORTHAM', 'ASIA', 'MENA', 'MEA']"
422,0,0,1,0,2013-01-01,2013.0,1.0,United States,China,Hijacking without Misuse,"['NATO', 'NORTHAM']"
423,0,0,3,0,2013-01-01,2013.0,1.0,"Korea, Republic of","Korea, Democratic People's Republic of",Data theft,"['ASIA', 'SCS', 'NEA', 'EASIA', 'SCO']"
423,0,0,3,0,2013-01-01,2013.0,1.0,"Korea, Republic of","Korea, Democratic People's Republic of",Hijacking with Misuse,"['ASIA', 'SCS', 'NEA', 'EASIA', 'SCO']"
423,0,0,3,0,2013-01-01,2013.0,1.0,China,"Korea, Democratic People's Republic of",Data theft,"['ASIA', 'SCS', 'NEA', 'EASIA', 'SCO']"
423,0,0,3,0,2013-01-01,2013.0,1.0,China,"Korea, Democratic People's Republic of",Hijacking with Misuse,"['ASIA', 'SCS', 'NEA', 'EASIA', 'SCO']"
424,0,0,3,0,2013-01-01,2013.0,1.0,Unknown,China,Data theft,['NO_REGION']
424,0,0,3,0,2013-01-01,2013.0,1.0,Unknown,China,Hijacking with Misuse,['NO_REGION']
425,0,0,3,0,2013-01-01,2013.0,1.0,Russia,Unknown,Data theft,"['EUROPE', 'EASTEU', 'CSTO', 'SCO', 'NATO', 'EU(MS)']"
425,0,0,3,0,2013-01-01,2013.0,1.0,Russia,Unknown,Hijacking with Misuse,"['EUROPE', 'EASTEU', 'CSTO', 'SCO', 'NATO', 'EU(MS)']"
425,0,0,3,0,2013-01-01,2013.0,1.0,Ukraine,Unknown,Data theft,"['EUROPE', 'EASTEU', 'CSTO', 'SCO', 'NATO', 'EU(MS)']"
425,0,0,3,0,2013-01-01,2013.0,1.0,Ukraine,Unknown,Hijacking with Misuse,"['EUROPE', 'EASTEU', 'CSTO', 'SCO', 'NATO', 'EU(MS)']"
425,0,0,3,0,2013-01-01,2013.0,1.0,Slovakia,Unknown,Data theft,"['EUROPE', 'EASTEU', 'CSTO', 'SCO', 'NATO', 'EU(MS)']"
425,0,0,3,0,2013-01-01,2013.0,1.0,Slovakia,Unknown,Hijacking with Misuse,"['EUROPE', 'EASTEU', 'CSTO', 'SCO', 'NATO', 'EU(MS)']"
426,0,0,2,0,2013-01-01,2013.0,1.0,Finland,Russia,Data theft,"['EUROPE', 'EU(MS)', 'NORTHEU']"
427,0,0,1,0,2013-01-01,2013.0,1.0,Azerbaijan,Unknown,Data theft & Doxing,"['ASIA', 'CENTAS']"
428,0,0,3,0,2013-01-01,2013.0,1.0,Unknown,Unknown,Data theft,['NO_REGION']
428,0,0,3,0,2013-01-01,2013.0,1.0,Unknown,Unknown,Hijacking with Misuse,['NO_REGION']
429,0,0,2,0,2013-01-01,2013.0,1.0,Romania,Romania,Data theft & Doxing,"['EUROPE', 'BALKANS', 'NATO', 'EU(MS)', 'NORTHAM']"
429,0,0,2,0,2013-01-01,2013.0,1.0,United States,Romania,Data theft & Doxing,"['EUROPE', 'BALKANS', 'NATO', 'EU(MS)', 'NORTHAM']"
430,0,0,2,0,2013-01-01,2013.0,1.0,Germany,"Iran, Islamic Republic of",Data theft,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHEU', 'ASIA', 'MENA', 'MEA', 'NORTHAM', 'OC', 'SCS', 'EASIA', 'NEA', 'SCO']"
430,0,0,2,0,2013-01-01,2013.0,1.0,Denmark,"Iran, Islamic Republic of",Data theft,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHEU', 'ASIA', 'MENA', 'MEA', 'NORTHAM', 'OC', 'SCS', 'EASIA', 'NEA', 'SCO']"
430,0,0,2,0,2013-01-01,2013.0,1.0,United Kingdom,"Iran, Islamic Republic of",Data theft,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHEU', 'ASIA', 'MENA', 'MEA', 'NORTHAM', 'OC', 'SCS', 'EASIA', 'NEA', 'SCO']"
430,0,0,2,0,2013-01-01,2013.0,1.0,Israel,"Iran, Islamic Republic of",Data theft,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHEU', 'ASIA', 'MENA', 'MEA', 'NORTHAM', 'OC', 'SCS', 'EASIA', 'NEA', 'SCO']"
430,0,0,2,0,2013-01-01,2013.0,1.0,United States,"Iran, Islamic Republic of",Data theft,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHEU', 'ASIA', 'MENA', 'MEA', 'NORTHAM', 'OC', 'SCS', 'EASIA', 'NEA', 'SCO']"
430,0,0,2,0,2013-01-01,2013.0,1.0,Canada,"Iran, Islamic Republic of",Data theft,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHEU', 'ASIA', 'MENA', 'MEA', 'NORTHAM', 'OC', 'SCS', 'EASIA', 'NEA', 'SCO']"
430,0,0,2,0,2013-01-01,2013.0,1.0,Australia,"Iran, Islamic Republic of",Data theft,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHEU', 'ASIA', 'MENA', 'MEA', 'NORTHAM', 'OC', 'SCS', 'EASIA', 'NEA', 'SCO']"
430,0,0,2,0,2013-01-01,2013.0,1.0,China,"Iran, Islamic Republic of",Data theft,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHEU', 'ASIA', 'MENA', 'MEA', 'NORTHAM', 'OC', 'SCS', 'EASIA', 'NEA', 'SCO']"
430,0,0,2,0,2013-01-01,2013.0,1.0,Italy,"Iran, Islamic Republic of",Data theft,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHEU', 'ASIA', 'MENA', 'MEA', 'NORTHAM', 'OC', 'SCS', 'EASIA', 'NEA', 'SCO']"
430,0,0,2,0,2013-01-01,2013.0,1.0,Japan,"Iran, Islamic Republic of",Data theft,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHEU', 'ASIA', 'MENA', 'MEA', 'NORTHAM', 'OC', 'SCS', 'EASIA', 'NEA', 'SCO']"
431,0,0,2,0,2013-01-01,2013.0,1.0,United States,China,Data theft,"['NATO', 'NORTHAM']"
432,0,0,1,0,2013-01-01,2013.0,1.0,Vietnam,Vietnam,Data theft,"['ASIA', 'SCS', 'SEA', 'NO_REGION', 'EASIA', 'NEA', 'SCO']"
432,0,0,1,0,2013-01-01,2013.0,1.0,Southeast Asia (region),Vietnam,Data theft,"['ASIA', 'SCS', 'SEA', 'NO_REGION', 'EASIA', 'NEA', 'SCO']"
432,0,0,1,0,2013-01-01,2013.0,1.0,China,Vietnam,Data theft,"['ASIA', 'SCS', 'SEA', 'NO_REGION', 'EASIA', 'NEA', 'SCO']"
433,0,0,2,0,2013-01-01,2013.0,1.0,United States,China,Data theft,"['NATO', 'NORTHAM']"
434,0,0,1,0,2013-01-01,2013.0,1.0,United States,China,Data theft,"['NATO', 'NORTHAM']"
435,0,0,4,0,2013-01-01,2013.0,1.0,United States,China,Data theft,"['NATO', 'NORTHAM']"
435,0,0,4,0,2013-01-01,2013.0,1.0,United States,China,Hijacking with Misuse,"['NATO', 'NORTHAM']"
436,0,0,1,0,2013-01-07,2013.0,1.0,India,Bangladesh,Disruption,"['ASIA', 'SASIA', 'SCO']"
437,0,0,2,0,2013-01-10,2013.0,1.0,Turkey,Turkey,Data theft & Doxing,"['ASIA', 'NATO', 'MEA']"
438,0,0,1,0,2013-01-15,2013.0,1.0,Chile,Peru,Disruption,['SOUTHAM']
439,0,0,1,0,2013-01-26,2013.0,1.0,Sri Lanka,Unknown,Data theft & Doxing,"['ASIA', 'SASIA']"
440,0,0,1,0,2013-01-28,2013.0,1.0,Japan,Unknown,Data theft,"['ASIA', 'SCS', 'NEA']"
441,0,0,1,0,2013-02-03,2013.0,2.0,Egypt,Unknown,Disruption,"['MENA', 'MEA', 'AFRICA', 'NAF']"
442,0,0,1,0,2013-02-03,2013.0,2.0,United States,Unknown,Data theft & Doxing,"['NATO', 'NORTHAM']"
443,0,0,1,0,2013-02-16,2013.0,2.0,Mongolia,Unknown,Disruption,"['ASIA', 'EASIA', 'NEA']"
444,0,0,1,0,2013-02-18,2013.0,2.0,Malaysia,Unknown,Disruption,"['ASIA', 'SCS', 'SEA']"
445,0,0,2,0,2013-02-19,2013.0,2.0,United States,Unknown,Data theft & Doxing,"['NATO', 'NORTHAM']"
445,0,0,2,0,2013-02-19,2013.0,2.0,United States,Unknown,Disruption,"['NATO', 'NORTHAM']"
446,0,0,1,0,2013-02-23,2013.0,2.0,Lebanon,Kuwait,Disruption,"['ASIA', 'MENA', 'MEA']"
447,0,0,1,0,2013-03-01,2013.0,3.0,India,China,Data theft,"['ASIA', 'SASIA', 'SCO']"
448,0,0,1,0,2013-03-06,2013.0,3.0,Bangladesh,Unknown,Data theft & Doxing,"['ASIA', 'SASIA']"
449,0,0,1,0,2013-03-10,2013.0,3.0,United States,China,Data theft,"['NATO', 'NORTHAM']"
449,0,0,1,0,2013-03-10,2013.0,3.0,United States,Tunisia,Data theft,"['NATO', 'NORTHAM']"
450,0,0,2,0,2013-03-11,2013.0,3.0,Pakistan,India,Data theft & Doxing,"['ASIA', 'SASIA', 'SCO']"
450,0,0,2,0,2013-03-11,2013.0,3.0,Pakistan,India,Disruption,"['ASIA', 'SASIA', 'SCO']"
451,0,0,1,0,2013-03-13,2013.0,3.0,"Korea, Democratic People's Republic of","Korea, Republic of",Disruption,"['ASIA', 'NEA']"
451,0,0,1,0,2013-03-13,2013.0,3.0,"Korea, Democratic People's Republic of",United States,Disruption,"['ASIA', 'NEA']"
452,0,0,1,0,2013-03-14,2013.0,3.0,"Iran, Islamic Republic of",Unknown,Disruption,"['ASIA', 'MENA', 'MEA']"
453,0,0,1,0,2013-03-18,2013.0,3.0,Turkey,Germany,Data theft & Doxing,"['ASIA', 'NATO', 'MEA']"
454,0,0,4,0,2013-03-20,2013.0,3.0,"Korea, Republic of","Korea, Democratic People's Republic of",Disruption,"['ASIA', 'SCS', 'NEA']"
454,0,0,4,0,2013-03-20,2013.0,3.0,"Korea, Republic of","Korea, Democratic People's Republic of",Hijacking with Misuse,"['ASIA', 'SCS', 'NEA']"
455,0,0,1,0,2013-03-21,2013.0,3.0,United Kingdom,Syria,Disruption,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU']"
456,0,0,1,0,2013-03-23,2013.0,3.0,Israel,Unknown,Disruption,"['ASIA', 'MENA', 'MEA']"
457,0,0,1,0,2013-03-23,2013.0,3.0,Israel,Unknown,Data theft & Doxing,"['ASIA', 'MENA', 'MEA']"
458,0,0,1,0,2013-03-29,2013.0,3.0,Pakistan,India,Disruption,"['ASIA', 'SASIA', 'SCO']"
458,0,0,1,0,2013-03-29,2013.0,3.0,Pakistan,Russia,Disruption,"['ASIA', 'SASIA', 'SCO']"
458,0,0,1,0,2013-03-29,2013.0,3.0,Pakistan,Asia (region),Disruption,"['ASIA', 'SASIA', 'SCO']"
459,0,0,1,0,2013-04-04,2013.0,4.0,"Korea, Democratic People's Republic of",Unknown,Disruption,"['ASIA', 'NEA']"
460,0,0,1,0,2013-04-07,2013.0,4.0,Israel,Unknown,Disruption,"['ASIA', 'MENA', 'MEA']"
461,0,0,1,0,2013-04-19,2013.0,4.0,Gabon,Unknown,Disruption,"['AFRICA', 'SSA']"
462,0,0,1,0,2013-04-23,2013.0,4.0,United States,Syria,Disruption,"['NATO', 'NORTHAM']"
463,0,0,1,0,2013-04-30,2013.0,4.0,United Kingdom,Syria,Disruption,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU']"
464,0,0,2,0,2013-05-01,2013.0,5.0,Australia,China,Data theft,['OC']
465,0,0,1,0,2013-05-06,2013.0,5.0,Turkey,Turkey,Disruption,"['ASIA', 'NATO', 'MEA']"
466,0,0,2,0,2013-05-11,2013.0,5.0,Romania,Unknown,Data theft & Doxing,"['EUROPE', 'BALKANS', 'NATO', 'EU(MS)']"
466,0,0,2,0,2013-05-11,2013.0,5.0,Romania,Unknown,Disruption,"['EUROPE', 'BALKANS', 'NATO', 'EU(MS)']"
467,0,0,2,0,2013-05-13,2013.0,5.0,Philippines,Taiwan,Data theft & Doxing,"['ASIA', 'SCS', 'SEA']"
467,0,0,2,0,2013-05-13,2013.0,5.0,Philippines,Taiwan,Disruption,"['ASIA', 'SCS', 'SEA']"
468,0,0,1,0,2013-05-13,2013.0,5.0,Taiwan,Philippines,Disruption,"['ASIA', 'SCS']"
469,0,0,1,0,2013-05-18,2013.0,5.0,Philippines,Philippines,Disruption,"['ASIA', 'SCS', 'SEA']"
470,0,0,2,0,2013-05-19,2013.0,5.0,Saudi Arabia,Syria,Data theft & Doxing,"['ASIA', 'MENA', 'MEA', 'GULFC']"
471,0,0,1,0,2013-05-25,2013.0,5.0,Saudi Arabia,Unknown,Disruption,"['ASIA', 'MENA', 'MEA', 'GULFC']"
472,0,0,1,0,2013-06-01,2013.0,6.0,Syria,Saudi Arabia,Disruption,"['ASIA', 'MENA', 'MEA']"
473,0,0,1,0,2013-06-01,2013.0,6.0,United States,"Iran, Islamic Republic of",Data theft,"['NATO', 'NORTHAM']"
474,0,0,2,0,2013-06-05,2013.0,6.0,Turkey,Turkey,Data theft & Doxing,"['ASIA', 'NATO', 'MEA']"
474,0,0,2,0,2013-06-05,2013.0,6.0,Turkey,Turkey,Disruption,"['ASIA', 'NATO', 'MEA']"
475,0,0,2,0,2013-06-05,2013.0,6.0,Turkey,Syria,Data theft & Doxing,"['ASIA', 'NATO', 'MEA']"
475,0,0,2,0,2013-06-05,2013.0,6.0,Turkey,Syria,Disruption,"['ASIA', 'NATO', 'MEA']"
476,0,0,1,0,2013-06-14,2013.0,6.0,Zimbabwe,Unknown,Disruption,"['AFRICA', 'SSA']"
476,0,0,1,0,2013-06-14,2013.0,6.0,South Africa,Unknown,Disruption,"['AFRICA', 'SSA']"
477,0,0,1,0,2013-06-15,2013.0,6.0,Philippines,Philippines,Data theft & Doxing,"['ASIA', 'SCS', 'SEA']"
478,0,0,1,0,2013-06-24,2013.0,6.0,Swaziland,Unknown,Disruption,"['AFRICA', 'SSA']"
478,0,0,1,0,2013-06-24,2013.0,6.0,Zimbabwe,Unknown,Disruption,"['AFRICA', 'SSA']"
479,0,0,2,0,2013-06-25,2013.0,6.0,United States,"Korea, Democratic People's Republic of",Data theft & Doxing,"['NATO', 'NORTHAM', 'ASIA', 'SCS', 'NEA']"
479,0,0,2,0,2013-06-25,2013.0,6.0,United States,"Korea, Democratic People's Republic of",Disruption,"['NATO', 'NORTHAM', 'ASIA', 'SCS', 'NEA']"
479,0,0,2,0,2013-06-25,2013.0,6.0,"Korea, Republic of","Korea, Democratic People's Republic of",Data theft & Doxing,"['NATO', 'NORTHAM', 'ASIA', 'SCS', 'NEA']"
479,0,0,2,0,2013-06-25,2013.0,6.0,"Korea, Republic of","Korea, Democratic People's Republic of",Disruption,"['NATO', 'NORTHAM', 'ASIA', 'SCS', 'NEA']"
480,0,0,3,0,2013-06-26,2013.0,6.0,Ukraine,Russia,Data theft,"['EUROPE', 'EASTEU']"
480,0,0,3,0,2013-06-26,2013.0,6.0,Ukraine,Russia,Hijacking with Misuse,"['EUROPE', 'EASTEU']"
481,0,0,1,0,2013-06-28,2013.0,6.0,Turkey,Turkey,Disruption,"['ASIA', 'NATO', 'MEA']"
482,0,0,1,0,2013-07-01,2013.0,7.0,Israel,Syria,Disruption,"['ASIA', 'MENA', 'MEA']"
483,0,0,2,0,2013-07-02,2013.0,7.0,United States,Turkey,Data theft & Doxing,"['NATO', 'NORTHAM']"
484,0,0,1,0,2013-07-03,2013.0,7.0,Turkey,Turkey,Data theft & Doxing,"['ASIA', 'NATO', 'MEA']"
485,0,0,1,0,2013-07-04,2013.0,7.0,China,Turkey,Disruption,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO']"
486,0,0,1,0,2013-07-07,2013.0,7.0,Egypt,Jordan,Disruption,"['MENA', 'MEA', 'AFRICA', 'NAF']"
487,0,0,1,0,2013-07-10,2013.0,7.0,India,Pakistan,Disruption,"['ASIA', 'SASIA', 'SCO']"
488,0,0,1,0,2013-07-11,2013.0,7.0,Pakistan,Afghanistan,Disruption,"['ASIA', 'SASIA', 'SCO']"
489,0,0,2,0,2013-07-15,2013.0,7.0,Peru,Peru,Data theft & Doxing,['SOUTHAM']
489,0,0,2,0,2013-07-15,2013.0,7.0,Peru,Peru,Disruption,['SOUTHAM']
490,0,0,2,0,2013-07-16,2013.0,7.0,Sweden,Syria,Data theft,"['EUROPE', 'EU(MS)', 'NORTHEU']"
491,0,0,1,0,2013-07-17,2013.0,7.0,United States,Unknown,Data theft & Doxing,"['NATO', 'NORTHAM']"
492,0,0,1,0,2013-07-20,2013.0,7.0,United Arab Emirates,Saudi Arabia,Disruption,"['ASIA', 'MENA', 'MEA', 'GULFC']"
493,0,0,1,0,2013-07-22,2013.0,7.0,Nauru,Unknown,Disruption,['OC']
494,0,0,1,0,2013-07-29,2013.0,7.0,Canada,Syria,Disruption,"['NATO', 'NORTHAM']"
495,0,0,1,0,2013-07-29,2013.0,7.0,United States,Syria,Data theft,"['NATO', 'NORTHAM']"
496,0,0,1,0,2013-07-30,2013.0,7.0,Indonesia,Bangladesh,Disruption,"['ASIA', 'SCS', 'SEA']"
497,0,0,3,0,2013-08-01,2013.0,8.0,China,Unknown,Data theft,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO']"
497,0,0,3,0,2013-08-01,2013.0,8.0,China,Unknown,Hijacking with Misuse,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO']"
498,0,0,1,0,2013-08-02,2013.0,8.0,Myanmar,Unknown,Disruption,"['ASIA', 'SEA']"
499,0,0,1,0,2013-08-03,2013.0,8.0,Pakistan,Afghanistan,Disruption,"['ASIA', 'SASIA', 'SCO']"
500,0,0,1,0,2013-08-06,2013.0,8.0,Australia,Unknown,Disruption,['OC']
501,0,0,1,0,2013-08-08,2013.0,8.0,Gabon,Unknown,Disruption,"['AFRICA', 'SSA']"
502,0,0,1,0,2013-07-14,2013.0,7.0,Egypt,Unknown,Disruption,"['MENA', 'MEA', 'AFRICA', 'NAF']"
503,0,0,2,0,2013-08-16,2013.0,8.0,Unknown,Unknown,Disruption,['NO_REGION']
504,0,0,1,0,2013-08-23,2013.0,8.0,Armenia,Azerbaijan,Disruption,"['ASIA', 'CENTAS', 'CSTO']"
505,0,0,1,0,2013-08-25,2013.0,8.0,Germany,Unknown,Disruption,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
506,0,0,1,0,2013-08-25,2013.0,8.0,China,Unknown,Disruption,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO']"
507,0,0,1,0,2013-08-26,2013.0,8.0,Colombia,Unknown,Disruption,['SOUTHAM']
508,0,0,1,0,2013-08-27,2013.0,8.0,Austria,Austria,Disruption,"['EUROPE', 'EU(MS)', 'WESTEU']"
509,0,0,3,0,2013-09-01,2013.0,9.0,Europe (region),Russia,Data theft,['NO_REGION']
509,0,0,3,0,2013-09-01,2013.0,9.0,Europe (region),Russia,Hijacking with Misuse,['NO_REGION']
510,0,0,1,0,2013-09-01,2013.0,9.0,"Korea, Republic of","Korea, Democratic People's Republic of",Hijacking without Misuse,"['ASIA', 'SCS', 'NEA']"
511,0,0,2,0,2013-09-02,2013.0,9.0,Mexico,Unknown,Data theft & Doxing,['NO_REGION']
511,0,0,2,0,2013-09-02,2013.0,9.0,Mexico,Unknown,Disruption,['NO_REGION']
512,0,0,2,0,2013-09-03,2013.0,9.0,United States,Unknown,Data theft & Doxing,"['NATO', 'NORTHAM']"
513,0,0,1,0,2013-09-03,2013.0,9.0,Brazil,Brazil,Disruption,['SOUTHAM']
514,0,0,4,0,2013-09-08,2013.0,9.0,Israel,Unknown,Disruption,"['ASIA', 'MENA', 'MEA']"
514,0,0,4,0,2013-09-08,2013.0,9.0,Israel,Unknown,Hijacking with Misuse,"['ASIA', 'MENA', 'MEA']"
515,0,0,1,0,2013-09-10,2013.0,9.0,Cambodia,Cambodia,Disruption,"['ASIA', 'SEA']"
516,0,0,1,0,2013-09-18,2013.0,9.0,India,Bangladesh,Disruption,"['ASIA', 'SASIA', 'SCO']"
517,0,0,2,0,2013-09-27,2013.0,9.0,Cambodia,Cambodia,Data theft & Doxing,"['ASIA', 'SEA']"
517,0,0,2,0,2013-09-27,2013.0,9.0,Cambodia,Cambodia,Disruption,"['ASIA', 'SEA']"
518,0,0,1,0,2013-09-29,2013.0,9.0,India,Pakistan,Disruption,"['ASIA', 'SASIA', 'SCO']"
519,0,0,3,0,2013-10-01,2013.0,10.0,"Korea, Republic of",Unknown,Data theft,"['ASIA', 'SCS', 'NEA']"
519,0,0,3,0,2013-10-01,2013.0,10.0,"Korea, Republic of",Unknown,Hijacking with Misuse,"['ASIA', 'SCS', 'NEA']"
520,0,0,1,0,2013-10-09,2013.0,10.0,Venezuela,Peru,Data theft & Doxing,['SOUTHAM']
521,0,0,1,0,2013-10-14,2013.0,10.0,Greece,Unknown,Data theft & Doxing,"['EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'NO_REGION']"
521,0,0,1,0,2013-10-14,2013.0,10.0,Organization for Security and Cooperation in Europe,Unknown,Data theft & Doxing,"['EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'NO_REGION']"
522,0,0,1,0,2013-10-15,2013.0,10.0,Turkey,Unknown,Disruption,"['ASIA', 'NATO', 'MEA']"
523,0,0,1,0,2013-10-16,2013.0,10.0,Venezuela,Venezuela,Disruption,['SOUTHAM']
524,0,0,1,0,2013-10-19,2013.0,10.0,Pakistan,Pakistan,Disruption,"['ASIA', 'SASIA', 'SCO']"
525,0,0,2,0,2013-10-21,2013.0,10.0,Algeria,Algeria,Disruption,"['AFRICA', 'NAF', 'MENA']"
526,0,0,1,0,2013-10-22,2013.0,10.0,United States,Indonesia,Disruption,"['NATO', 'NORTHAM']"
527,0,0,1,0,2013-10-22,2013.0,10.0,Paraguay,Paraguay,Disruption,['SOUTHAM']
528,0,0,2,0,2013-10-23,2013.0,10.0,Ukraine,Unknown,Data theft & Doxing,"['EUROPE', 'EASTEU']"
529,0,0,1,0,2013-10-27,2013.0,10.0,Argentina,Argentina,Disruption,['SOUTHAM']
530,0,0,2,0,2013-10-27,2013.0,10.0,United States,Syria,Data theft & Doxing,"['NATO', 'NORTHAM']"
530,0,0,2,0,2013-10-27,2013.0,10.0,United States,Syria,Disruption,"['NATO', 'NORTHAM']"
531,0,0,1,0,2013-10-28,2013.0,10.0,Honduras,Unknown,Disruption,['CENTAM']
532,0,0,1,0,2013-11-01,2013.0,11.0,Nigeria,Morocco,Disruption,"['AFRICA', 'SSA']"
533,0,0,3,0,2013-11-01,2013.0,11.0,Japan,China,Data theft,"['ASIA', 'SCS', 'NEA']"
533,0,0,3,0,2013-11-01,2013.0,11.0,Japan,China,Hijacking with Misuse,"['ASIA', 'SCS', 'NEA']"
534,0,0,3,0,2013-11-01,2013.0,11.0,Pakistan,Unknown,Data theft,"['ASIA', 'SASIA', 'SCO']"
534,0,0,3,0,2013-11-01,2013.0,11.0,Pakistan,Unknown,Hijacking with Misuse,"['ASIA', 'SASIA', 'SCO']"
535,0,0,1,0,2013-11-01,2013.0,11.0,Estonia,Ukraine,Disruption,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU']"
536,0,0,1,0,2013-11-01,2013.0,11.0,Syria,Syria,Disruption,"['ASIA', 'MENA', 'MEA']"
537,0,0,1,0,2013-11-02,2013.0,11.0,Cambodia,Unknown,Disruption,"['ASIA', 'SEA']"
538,0,0,1,0,2013-11-03,2013.0,11.0,Philippines,Unknown,Disruption,"['ASIA', 'SCS', 'SEA']"
539,0,0,1,0,2013-11-04,2013.0,11.0,Syria,Unknown,Data theft & Doxing,"['ASIA', 'MENA', 'MEA']"
540,0,0,1,0,2013-11-04,2013.0,11.0,Ukraine,Unknown,Disruption,"['EUROPE', 'EASTEU']"
541,0,0,1,0,2013-11-07,2013.0,11.0,NATO (institutions),Ukraine,Disruption,['NO_REGION']
542,0,0,1,0,2013-11-10,2013.0,11.0,Brazil,Unknown,Disruption,['SOUTHAM']
543,0,0,2,0,2013-11-15,2013.0,11.0,Japan,Unknown,Data theft & Doxing,"['ASIA', 'SCS', 'NEA']"
543,0,0,2,0,2013-11-15,2013.0,11.0,Japan,Unknown,Disruption,"['ASIA', 'SCS', 'NEA']"
544,0,0,1,0,2013-11-17,2013.0,11.0,Peru,Peru,Disruption,['SOUTHAM']
545,0,0,1,0,2013-11-18,2013.0,11.0,Russia,Unknown,Disruption,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
546,0,0,1,0,2013-11-19,2013.0,11.0,Peru,Peru,Disruption,['SOUTHAM']
547,0,0,1,0,2013-11-21,2013.0,11.0,China,Indonesia,Disruption,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO']"
547,0,0,1,0,2013-11-21,2013.0,11.0,China,Malaysia,Disruption,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO']"
548,0,0,1,0,2013-11-22,2013.0,11.0,India,Pakistan,Disruption,"['ASIA', 'SASIA', 'SCO']"
549,0,0,1,0,2013-11-28,2013.0,11.0,EU (institutions),Unknown,Data theft,['NO_REGION']
550,0,0,1,0,2013-11-30,2013.0,11.0,Venezuela,Unknown,Disruption,['SOUTHAM']
551,0,0,1,0,2013-12-01,2013.0,12.0,Angola,Morocco,Disruption,"['AFRICA', 'SSA']"
552,0,0,1,0,2013-12-01,2013.0,12.0,Angola,Unknown,Disruption,"['AFRICA', 'SSA']"
553,0,0,2,0,2013-12-01,2013.0,12.0,India,Unknown,Data theft,"['ASIA', 'SASIA', 'SCO']"
554,0,0,1,0,2013-12-02,2013.0,12.0,Ukraine,Unknown,Disruption,"['EUROPE', 'EASTEU']"
555,0,0,1,0,2013-12-03,2013.0,12.0,Honduras,Unknown,Disruption,['CENTAM']
556,0,0,1,0,2013-12-14,2013.0,12.0,Nigeria,Morocco,Disruption,"['AFRICA', 'SSA']"
